user_id,age,subscription_plan,monthly_watch_time_mins,country,favorite_genre,last_login_date,customer_support_tickets,days_since_last_login
14512,26.0,Estándar,1152.0,Brasil,Thriller,2019-07-05,1.0,2556.0
14513,34.0,Básico,475.5,Uruguay,Acción,2021-05-15,0.0,1876.0
14514,47.0,Estándar,1285.1,Argentina,Romance,2022-12-20,0.0,1292.0
14515,38.0,Premium,770.1,Perú,Drama,2021-08-07,1.0,1792.0
14516,36.0,Premium,954.5,México,Acción,2021-01-08,0.0,2003.0
14517,22.0,Básico,1118.4,Brasil,Thriller,2022-09-04,0.0,1399.0
14518,17.0,Básico,320.6,Chile,Documental,2024-10-13,0.0,629.0
14519,15.0,Estándar,950.4,Perú,Crimen,2025-03-29,0.0,462.0
14520,60.0,Estándar,887.3,Chile,Thriller,,1.0,
14521,40.0,Básico,0.0,Perú,Acción,2020-02-09,2.0,2337.0
14522,18.0,Estándar,620.9,Colombia,Documental,2022-12-15,1.0,1297.0
14523,16.0,Estándar,729.2,México,Thriller,2020-05-15,0.0,2241.0
14524,13.0,Premium,821.1,Colombia,Thriller,2022-07-26,2.0,1439.0
14525,30.0,Estándar,1210.8,Colombia,Acción,2023-06-08,1.0,1122.0
14526,43.0,Estándar,670.0,Brasil,Thriller,2023-10-17,1.0,991.0
14527,34.0,Premium,1127.0,México,Crimen,2022-03-12,0.0,1575.0
14528,23.0,Estándar,799.1,Brasil,Comedia,2018-08-19,0.0,2876.0
14529,28.0,Básico,588.9,Uruguay,Documental,2023-10-12,0.0,996.0
14530,23.0,Premium,1262.0,México,Crimen,2019-10-14,3.0,2455.0
14531,13.0,Estándar,831.1,Uruguay,Romance,2018-09-26,2.0,2838.0
14532,21.0,Básico,963.0,Argentina,Crimen,,2.0,
14533,33.0,Básico,832.7,Uruguay,Acción,2025-12-16,2.0,200.0
14534,27.0,Estándar,589.5,México,Crimen,2023-09-07,0.0,1031.0
14535,38.0,Estándar,1364.9,México,Thriller,2022-11-07,1.0,1335.0
14536,48.0,Premium,743.4,Uruguay,Comedia,2019-07-10,1.0,2551.0
14537,18.0,Básico,453.3,Uruguay,Drama,2023-11-18,1.0,959.0
14538,36.0,Básico,728.1,Perú,Comedia,2024-05-18,1.0,777.0
14539,13.0,Estándar,240.8,Uruguay,Comedia,2018-04-29,1.0,2988.0
14540,32.0,Estándar,871.6,Brasil,Drama,2019-12-13,0.0,2395.0
14541,30.0,Premium,1139.7,México,Documental,2020-02-29,0.0,2317.0
14542,52.0,Básico,269.1,Chile,Desconocido,2020-04-02,1.0,2284.0
14543,35.0,Estándar,314.1,Chile,Crimen,2018-08-25,1.0,2870.0
14544,56.0,Premium,1127.0,Colombia,Desconocido,2020-10-18,0.0,2085.0
14545,33.0,Básico,258.2,Colombia,Drama,2018-05-16,0.0,2971.0
14546,18.0,Básico,552.0,Brasil,Thriller,2023-02-13,1.0,1237.0
14547,25.0,Estándar,751.1,México,Comedia,2018-07-27,2.0,2899.0
14548,30.0,Básico,1136.1,Colombia,Drama,2022-01-16,0.0,1630.0
14549,22.0,Estándar,459.9,México,Thriller,2025-11-26,1.0,220.0
14550,34.0,Básico,539.0,Brasil,Drama,2020-03-26,1.0,2291.0
14551,35.0,Básico,515.8,Argentina,Crimen,2021-01-27,1.0,1984.0
14552,30.0,Básico,1242.3,Perú,Drama,2022-02-17,1.0,1598.0
14553,41.0,Básico,782.5,Chile,Thriller,2023-03-17,1.0,1205.0
14554,44.0,Básico,486.8,Argentina,Thriller,2023-08-31,0.0,1038.0
14555,36.0,Básico,81.6,Perú,Romance,2022-06-14,0.0,1481.0
14556,33.0,Estándar,778.0,Perú,Documental,,3.0,
14557,20.0,Estándar,1132.3,Chile,Documental,2019-05-23,1.0,2599.0
14558,16.0,Básico,111.6,Brasil,Romance,2025-08-22,0.0,316.0
14559,34.0,Estándar,900.2,Brasil,Thriller,,2.0,
14560,33.0,Premium,911.2,México,Acción,2020-09-17,1.0,2116.0
14561,21.0,Básico,199.6,Uruguay,Drama,2022-06-03,0.0,1492.0
14562,27.0,Premium,1484.1,Uruguay,Drama,2023-06-26,0.0,1104.0
14563,27.0,Básico,685.5,Chile,Documental,,0.0,
14564,30.0,Estándar,1190.6,México,Acción,2023-01-02,1.0,1279.0
14565,61.0,Estándar,908.0,Uruguay,Documental,2019-12-29,0.0,2379.0
14566,38.0,Básico,6.6,Brasil,Crimen,,3.0,
14567,31.0,Estándar,1080.7,México,Comedia,2024-07-31,2.0,703.0
14568,45.0,Premium,1268.7,Perú,Romance,2024-03-08,1.0,848.0
14569,23.0,Básico,928.2,Chile,Documental,2021-12-03,0.0,1674.0
14570,28.0,Premium,1237.1,Uruguay,Drama,2021-11-11,1.0,1696.0
14571,32.0,Básico,554.8,Colombia,Thriller,2019-11-01,0.0,2437.0
14572,31.0,Estándar,781.6,Uruguay,Documental,2020-11-25,2.0,2047.0
14573,35.0,Premium,599.6,México,Thriller,2025-09-22,2.0,285.0
14574,27.0,Básico,792.2,México,Drama,2019-01-06,1.0,2736.0
14575,21.0,Básico,575.2,Colombia,Acción,2021-03-13,1.0,1939.0
14576,35.0,Premium,1086.0,Uruguay,Drama,2018-04-23,2.0,2994.0
14577,48.0,Básico,849.8,México,Acción,2022-05-03,1.0,1523.0
14578,37.0,Básico,814.4,Brasil,Romance,2018-07-23,0.0,2903.0
14579,33.0,Premium,1127.0,Colombia,Documental,2019-10-30,2.0,2439.0
14580,26.0,Premium,1284.4,Argentina,Drama,2024-06-01,1.0,763.0
14581,37.0,Estándar,521.7,Brasil,Desconocido,2020-05-27,0.0,2229.0
14582,26.0,Premium,1177.4,Chile,Acción,2020-06-25,1.0,2200.0
14583,34.0,Premium,954.9,México,Desconocido,2025-04-05,0.0,455.0
14584,31.0,Premium,1127.0,Uruguay,Thriller,2020-07-11,1.0,2184.0
14585,45.0,Estándar,1026.2,México,Comedia,,2.0,
14586,39.0,Básico,410.5,México,Crimen,2020-04-26,0.0,2260.0
14587,35.0,Estándar,1092.0,Uruguay,Romance,2021-01-07,1.0,2004.0
14588,33.0,Estándar,1072.3,Colombia,Drama,,2.0,
14589,45.0,Básico,817.4,Perú,Crimen,2022-08-05,0.0,1429.0
14590,33.0,Estándar,98.6,Brasil,Drama,2023-10-04,0.0,1004.0
14591,36.0,Básico,1059.7,Argentina,Drama,2018-03-24,1.0,3024.0
14592,26.0,Básico,553.4,Colombia,Documental,2025-08-26,2.0,312.0
14593,30.0,Estándar,1028.5,Colombia,Documental,2018-02-06,0.0,3070.0
14594,50.0,Estándar,930.3,Argentina,Thriller,2023-04-26,1.0,1165.0
14595,44.0,Premium,1009.8,Perú,Crimen,2019-06-26,0.0,2565.0
14596,24.0,Básico,426.4,Colombia,Romance,2025-04-05,0.0,455.0
14597,23.0,Estándar,694.7,Perú,Romance,2019-12-11,0.0,2397.0
14598,22.0,Básico,291.5,Argentina,Romance,2024-09-28,2.0,644.0
14599,13.0,Básico,350.1,Argentina,Thriller,2018-02-04,2.0,3072.0
14600,32.0,Básico,507.1,Colombia,Romance,2020-07-05,0.0,2190.0
14601,31.0,Estándar,563.2,Perú,Acción,2020-10-30,0.0,2073.0
14602,40.0,Estándar,618.3,México,Comedia,2024-10-27,0.0,615.0
14603,31.0,Básico,392.5,Chile,Thriller,2021-06-05,0.0,1855.0
14604,24.0,Básico,431.3,Brasil,Crimen,2025-12-29,2.0,187.0
14605,17.0,Básico,766.5,Uruguay,Romance,2025-12-15,0.0,201.0
14606,58.0,Estándar,570.1,Perú,Documental,2025-03-17,0.0,474.0
14607,30.0,Premium,1463.5,Argentina,Comedia,2021-01-02,1.0,2009.0
14608,40.0,Básico,545.3,Colombia,Acción,2022-10-02,0.0,1371.0
14609,48.0,Estándar,296.7,Colombia,Documental,2022-03-23,1.0,1564.0
14610,13.0,Estándar,833.9,Perú,Documental,2021-11-29,0.0,1678.0
14611,30.0,Básico,939.4,Perú,Documental,2023-02-24,0.0,1226.0
14612,24.0,Básico,249.0,Uruguay,Drama,2020-10-29,1.0,2074.0
14613,48.0,Básico,329.5,Argentina,Acción,2020-06-12,0.0,2213.0
14614,13.0,Estándar,950.5,Chile,Romance,2023-03-27,1.0,1195.0
14615,38.0,Básico,482.8,Chile,Crimen,2021-05-22,0.0,1869.0
14616,59.0,Estándar,905.6,Perú,Documental,,2.0,
14617,47.0,Estándar,740.1,México,Acción,2023-11-03,1.0,974.0
14618,50.0,Premium,879.6,México,Comedia,2024-12-29,0.0,552.0
14619,47.0,Estándar,680.2,Perú,Documental,2022-06-15,0.0,1480.0
14620,33.0,Estándar,865.3,Perú,Romance,,3.0,
14621,20.0,Premium,1415.9,Colombia,Acción,2019-02-24,0.0,2687.0
14622,28.0,Premium,1365.8,Perú,Acción,2018-01-31,0.0,3076.0
14623,38.0,Básico,306.6,Argentina,Documental,2023-09-27,0.0,1011.0
14624,49.0,Estándar,800.2,Perú,Crimen,2025-06-06,2.0,393.0
14625,47.0,Básico,677.4,México,Crimen,2022-03-13,1.0,1574.0
14626,31.0,Estándar,616.1,Brasil,Crimen,2024-04-18,2.0,807.0
14627,53.0,Básico,872.0,Uruguay,Crimen,2025-04-05,0.0,455.0
14628,41.0,Estándar,1290.0,Argentina,Drama,2024-08-29,0.0,674.0
14629,28.0,Básico,343.3,Colombia,Romance,2024-10-30,1.0,612.0
14630,35.0,Estándar,732.8,Argentina,Documental,2021-03-03,0.0,1949.0
14631,13.0,Premium,1238.1,Brasil,Drama,2021-05-07,0.0,1884.0
14632,18.0,Estándar,994.8,Brasil,Documental,2025-09-04,0.0,303.0
14633,29.0,Básico,825.1,Perú,Documental,,3.0,
14634,33.0,Premium,1127.0,Uruguay,Documental,2023-05-28,2.0,1133.0
14635,47.0,Estándar,383.2,Chile,Documental,2018-09-19,2.0,2845.0
14636,50.0,Premium,1400.5,Colombia,Romance,2021-10-09,0.0,1729.0
14637,41.0,Básico,359.9,México,Desconocido,2021-02-06,1.0,1974.0
14638,35.0,Básico,332.7,Colombia,Acción,2025-03-08,2.0,483.0
14639,46.0,Básico,127.4,Argentina,Romance,2021-08-24,0.0,1775.0
14640,42.0,Premium,1262.6,Perú,Thriller,2021-02-08,0.0,1972.0
14641,33.0,Premium,1127.0,México,Thriller,2020-12-05,3.0,2037.0
14642,34.0,Premium,1303.7,Perú,Thriller,2025-05-11,0.0,419.0
14643,13.0,Estándar,31.9,Chile,Acción,2025-12-22,0.0,194.0
14644,18.0,Básico,528.4,Brasil,Crimen,2025-04-22,1.0,438.0
14645,20.0,Básico,3577.4,Perú,Thriller,2021-05-08,1.0,1883.0
14646,23.0,Estándar,824.7,México,Thriller,2020-02-11,1.0,2335.0
14647,25.0,Básico,717.9,Argentina,Romance,2019-09-07,0.0,2492.0
14648,53.0,Básico,356.3,Argentina,Thriller,2023-10-20,0.0,988.0
14649,21.0,Básico,571.0,México,Thriller,2020-09-11,1.0,2122.0
14650,31.0,Básico,15.1,Brasil,Comedia,2018-08-21,1.0,2874.0
14651,25.0,Estándar,663.4,Chile,Acción,2024-09-23,1.0,649.0
14652,13.0,Estándar,615.9,Perú,Crimen,2022-07-14,1.0,1451.0
14653,18.0,Estándar,517.5,Perú,Drama,2025-05-29,1.0,401.0
14654,21.0,Básico,386.5,Perú,Drama,2021-08-02,2.0,1797.0
14655,53.0,Básico,505.2,Perú,Drama,2025-08-20,2.0,318.0
14656,53.0,Básico,744.2,Colombia,Acción,2019-07-28,0.0,2533.0
14657,36.0,Premium,1402.2,Perú,Romance,2018-04-15,2.0,3002.0
14658,46.0,Básico,711.4,Chile,Acción,2025-05-08,0.0,422.0
14659,18.0,Premium,1463.7,Uruguay,Acción,2023-07-31,0.0,1069.0
14660,39.0,Estándar,1356.0,México,Documental,2021-04-25,1.0,1896.0
14661,39.0,Premium,1399.7,México,Documental,2020-11-28,1.0,2044.0
14662,34.0,Estándar,1269.8,Brasil,Thriller,,1.0,
14663,32.0,Premium,1264.5,Argentina,Crimen,2022-07-16,3.0,1449.0
14664,38.0,Estándar,531.7,Argentina,Crimen,2022-10-05,1.0,1368.0
14665,37.0,Estándar,1172.4,Brasil,Acción,2018-05-25,0.0,2962.0
14666,56.0,Básico,285.2,Perú,Documental,2024-07-16,0.0,718.0
14667,23.0,Estándar,491.8,Brasil,Thriller,2025-12-10,1.0,206.0
14668,27.0,Básico,773.3,Brasil,Comedia,2024-06-01,0.0,763.0
14669,49.0,Básico,476.3,Perú,Crimen,2020-02-17,1.0,2329.0
14670,28.0,Básico,905.7,Uruguay,Comedia,2021-11-06,3.0,1701.0
14671,30.0,Estándar,1248.9,Colombia,Acción,2025-12-31,0.0,185.0
14672,25.0,Estándar,513.0,Perú,Comedia,2020-06-29,0.0,2196.0
14673,42.0,Premium,713.1,Chile,Documental,2025-09-12,1.0,295.0
14674,13.0,Básico,608.3,Argentina,Acción,,3.0,
14675,37.0,Premium,1383.6,Chile,Crimen,2025-02-27,2.0,492.0
14676,46.0,Premium,1316.5,Argentina,Comedia,2023-05-03,1.0,1158.0
14677,13.0,Premium,1127.0,Uruguay,Documental,2025-07-14,2.0,355.0
14678,38.0,Estándar,148.6,Chile,Acción,2022-01-08,0.0,1638.0
14679,47.0,Estándar,1061.3,Colombia,Comedia,2023-09-09,1.0,1029.0
14680,42.0,Básico,253.1,Argentina,Documental,2021-05-14,0.0,1877.0
14681,23.0,Básico,466.0,Argentina,Acción,2019-11-28,3.0,2410.0
14682,34.0,Estándar,1202.7,Uruguay,Crimen,2025-05-17,0.0,413.0
14683,29.0,Básico,997.4,Brasil,Drama,2024-04-05,0.0,820.0
14684,17.0,Básico,250.0,Brasil,Acción,2020-01-12,0.0,2365.0
14685,36.0,Premium,1330.9,Brasil,Acción,2021-04-18,2.0,1903.0
14686,55.0,Premium,1127.0,Colombia,Romance,2019-02-04,1.0,2707.0
14687,40.0,Estándar,403.8,Argentina,Comedia,2023-04-13,0.0,1178.0
14688,47.0,Estándar,1020.7,Argentina,Romance,2019-06-09,1.0,2582.0
14689,37.0,Premium,875.3,Chile,Crimen,2020-11-25,3.0,2047.0
14690,36.0,Básico,458.9,Colombia,Romance,,2.0,
14691,44.0,Estándar,385.5,Uruguay,Documental,2020-01-20,0.0,2357.0
14692,22.0,Básico,1093.4,Chile,Documental,2025-08-16,2.0,322.0
14693,33.0,Básico,660.0,Argentina,Comedia,2021-10-06,2.0,1732.0
14694,19.0,Básico,636.6,Perú,Crimen,2025-05-04,2.0,426.0
14695,31.0,Premium,886.8,México,Desconocido,2019-01-01,0.0,2741.0
14696,24.0,Estándar,725.3,Chile,Acción,2020-06-29,2.0,2196.0
14697,47.0,Básico,802.2,Uruguay,Romance,2021-12-26,2.0,1651.0
14698,52.0,Básico,459.2,Colombia,Comedia,2020-07-03,1.0,2192.0
14699,52.0,Básico,631.1,Argentina,Thriller,2021-06-11,0.0,1849.0
14700,15.0,Premium,794.1,Brasil,Thriller,2022-09-19,0.0,1384.0
14701,45.0,Estándar,374.6,Colombia,Thriller,2021-09-19,0.0,1749.0
14702,13.0,Estándar,926.6,Brasil,Drama,2022-03-03,0.0,1584.0
14703,55.0,Estándar,744.4,Brasil,Crimen,2020-12-03,0.0,2039.0
14704,22.0,Estándar,373.1,Chile,Romance,2024-07-26,1.0,708.0
14705,34.0,Premium,587.4,Chile,Documental,2021-04-19,0.0,1902.0
14706,58.0,Básico,303.1,Brasil,Comedia,2023-03-15,1.0,1207.0
14707,52.0,Premium,835.2,Uruguay,Crimen,2019-04-28,0.0,2624.0
14708,40.0,Estándar,684.9,Colombia,Comedia,2023-04-12,1.0,1179.0
14709,27.0,Estándar,837.6,Perú,Comedia,2018-08-08,1.0,2887.0
14710,38.0,Estándar,431.6,Uruguay,Comedia,,2.0,
14711,23.0,Básico,596.2,Chile,Comedia,2024-07-18,1.0,716.0
14712,25.0,Premium,1127.0,Argentina,Drama,2024-07-04,2.0,730.0
14713,43.0,Premium,1127.0,Uruguay,Comedia,2024-12-17,0.0,564.0
14714,24.0,Premium,868.4,Chile,Thriller,2018-10-19,1.0,2815.0
14715,27.0,Básico,845.3,Uruguay,Thriller,,2.0,
14716,36.0,Premium,965.3,México,Thriller,2020-03-07,2.0,2310.0
14717,13.0,Básico,675.8,México,Documental,2023-08-12,0.0,1057.0
14718,35.0,Premium,593.4,Colombia,Comedia,2019-05-06,0.0,2616.0
14719,32.0,Estándar,902.0,México,Drama,2025-08-20,1.0,318.0
14720,32.0,Estándar,1185.3,Uruguay,Thriller,2022-04-13,0.0,1543.0
14721,22.0,Estándar,591.2,México,Comedia,2023-11-12,1.0,965.0
14722,33.0,Básico,514.5,Colombia,Thriller,2021-05-07,2.0,1884.0
14723,31.0,Básico,323.4,Chile,Comedia,2022-08-20,0.0,1414.0
14724,39.0,Básico,131.9,Colombia,Acción,2018-08-10,2.0,2885.0
14725,49.0,Básico,584.3,México,Comedia,2019-09-10,0.0,2489.0
14726,31.0,Premium,1136.3,Argentina,Acción,2019-07-17,0.0,2544.0
14727,32.0,Básico,595.0,Brasil,Thriller,2020-03-31,1.0,2286.0
14728,36.0,Premium,1127.0,Perú,Documental,2021-11-04,0.0,1703.0
14729,32.0,Estándar,878.3,Chile,Acción,2022-08-04,2.0,1430.0
14730,37.0,Básico,633.9,México,Documental,2024-05-21,3.0,774.0
14731,48.0,Básico,391.2,Perú,Crimen,2023-02-18,1.0,1232.0
14732,36.0,Estándar,461.3,Brasil,Crimen,2019-08-10,1.0,2520.0
14733,47.0,Básico,759.9,Chile,Comedia,2021-07-19,3.0,1811.0
14734,32.0,Estándar,860.7,Argentina,Thriller,2020-01-09,1.0,2368.0
14735,43.0,Básico,293.6,Chile,Thriller,2018-11-28,0.0,2775.0
14736,37.0,Premium,1158.8,Perú,Romance,2023-06-21,1.0,1109.0
14737,41.0,Básico,70.1,Perú,Crimen,2021-09-24,1.0,1744.0
14738,40.0,Básico,598.5,Colombia,Desconocido,2025-01-28,1.0,522.0
14739,32.0,Estándar,744.2,Uruguay,Drama,2019-12-26,1.0,2382.0
14740,53.0,Premium,751.5,Perú,Drama,2021-07-07,0.0,1823.0
14741,17.0,Básico,359.4,México,Acción,2025-02-11,0.0,508.0
14742,20.0,Básico,1014.8,Perú,Desconocido,2018-08-26,1.0,2869.0
14743,41.0,Básico,663.3,Uruguay,Drama,2018-01-20,1.0,3087.0
14744,35.0,Básico,406.8,Argentina,Crimen,2023-01-26,1.0,1255.0
14745,34.0,Básico,979.1,Uruguay,Acción,2021-01-25,1.0,1986.0
14746,29.0,Estándar,1394.6,Brasil,Documental,2020-05-07,0.0,2249.0
14747,32.0,Premium,728.0,Argentina,Documental,2019-11-22,1.0,2416.0
14748,43.0,Estándar,1349.8,Argentina,Crimen,2024-06-18,0.0,746.0
14749,39.0,Estándar,607.8,Colombia,Drama,2019-10-11,0.0,2458.0
14750,27.0,Estándar,650.4,Chile,Crimen,2023-06-29,1.0,1101.0
14751,18.0,Premium,919.3,Perú,Drama,2018-12-27,1.0,2746.0
14752,26.0,Básico,858.3,Chile,Documental,2019-06-15,0.0,2576.0
14753,20.0,Estándar,836.2,Uruguay,Comedia,2024-11-21,0.0,590.0
14754,28.0,Estándar,840.0,Perú,Thriller,2022-11-12,1.0,1330.0
14755,19.0,Básico,1041.3,Perú,Comedia,2025-02-07,1.0,512.0
14756,39.0,Estándar,435.9,Perú,Acción,2022-10-25,0.0,1348.0
14757,19.0,Básico,915.0,Perú,Romance,2022-07-11,1.0,1454.0
14758,24.0,Básico,893.1,Argentina,Crimen,2022-10-24,0.0,1349.0
14759,36.0,Estándar,949.3,Argentina,Romance,2023-05-10,1.0,1151.0
14760,35.0,Premium,861.2,Argentina,Thriller,2022-04-20,1.0,1536.0
14761,48.0,Básico,775.9,Brasil,Romance,2018-01-20,3.0,3087.0
14762,29.0,Estándar,1209.9,México,Acción,2018-06-04,0.0,2952.0
14763,22.0,Básico,609.9,Chile,Crimen,2023-12-27,2.0,920.0
14764,41.0,Básico,861.0,México,Thriller,2020-03-27,1.0,2290.0
14765,40.0,Básico,306.8,Uruguay,Documental,,2.0,
14766,33.0,Estándar,872.8,Perú,Drama,2018-02-27,1.0,3049.0
14767,33.0,Estándar,795.0,Colombia,Crimen,2021-08-12,1.0,1787.0
14768,42.0,Básico,369.3,Colombia,Documental,2023-12-16,2.0,931.0
14769,39.0,Básico,65.0,Perú,Drama,2020-02-20,0.0,2326.0
14770,33.0,Premium,1201.9,Brasil,Romance,,2.0,
14771,47.0,Premium,3632.1,Argentina,Drama,2025-08-03,0.0,335.0
14772,32.0,Premium,1036.8,Chile,Comedia,2018-01-17,0.0,3090.0
14773,41.0,Básico,339.5,Colombia,Thriller,2025-01-10,0.0,540.0
14774,31.0,Básico,590.7,Uruguay,Drama,2020-10-16,1.0,2087.0
14775,26.0,Básico,1230.2,México,Thriller,,2.0,
14776,25.0,Básico,1152.7,Brasil,Thriller,,4.0,
14777,39.0,Premium,241.8,Colombia,Thriller,2021-11-11,2.0,1696.0
14778,24.0,Básico,133.2,Brasil,Romance,2021-07-02,1.0,1828.0
14779,34.0,Básico,0.0,México,Drama,2019-06-13,1.0,2578.0
14780,52.0,Estándar,1466.0,Colombia,Crimen,2019-02-25,1.0,2686.0
14781,29.0,Básico,340.1,Uruguay,Desconocido,2022-04-21,0.0,1535.0
14782,50.0,Básico,879.8,Perú,Comedia,2023-08-24,0.0,1045.0
14783,54.0,Estándar,764.0,Uruguay,Acción,2024-08-08,0.0,695.0
14784,18.0,Premium,1068.5,Chile,Drama,2021-06-07,2.0,1853.0
14785,43.0,Básico,309.5,Uruguay,Thriller,2019-11-16,0.0,2422.0
14786,25.0,Básico,488.7,México,Comedia,2018-09-25,0.0,2839.0
14787,13.0,Básico,121.6,Uruguay,Crimen,2018-07-07,1.0,2919.0
14788,43.0,Básico,880.5,Perú,Desconocido,2021-05-06,0.0,1885.0
14789,13.0,Básico,966.6,Perú,Drama,2021-04-06,1.0,1915.0
14790,36.0,Premium,716.5,México,Acción,2023-02-11,1.0,1239.0
14791,21.0,Estándar,920.1,Chile,Thriller,2023-11-02,2.0,975.0
14792,13.0,Básico,35.0,Perú,Documental,2024-09-08,1.0,664.0
14793,29.0,Premium,1283.6,Brasil,Drama,2023-11-17,0.0,960.0
14794,46.0,Básico,128.9,Chile,Thriller,,0.0,
14795,28.0,Básico,865.1,Chile,Comedia,2022-11-12,0.0,1330.0
14796,41.0,Estándar,1180.0,Perú,Drama,2025-09-14,1.0,293.0
14797,32.0,Estándar,3319.7,Chile,Desconocido,2019-07-03,0.0,2558.0
14798,37.0,Básico,670.3,Perú,Documental,2021-11-04,0.0,1703.0
14799,40.0,Básico,890.7,México,Documental,2023-07-01,0.0,1099.0
14800,39.0,Estándar,1341.8,México,Romance,2022-01-11,2.0,1635.0
14801,36.0,Premium,906.5,México,Drama,2020-02-11,1.0,2335.0
14802,24.0,Estándar,756.5,México,Romance,2019-11-07,1.0,2431.0
14803,29.0,Básico,543.3,Colombia,Documental,2022-07-11,3.0,1454.0
14804,30.0,Estándar,632.7,Brasil,Desconocido,2018-03-20,0.0,3028.0
14805,42.0,Premium,1255.9,Chile,Thriller,,3.0,
14806,45.0,Estándar,1177.0,Argentina,Comedia,2020-07-07,3.0,2188.0
14807,13.0,Estándar,631.4,Colombia,Acción,2019-06-22,1.0,2569.0
14808,48.0,Estándar,972.1,México,Crimen,2020-05-15,2.0,2241.0
14809,38.0,Básico,826.1,Uruguay,Crimen,,3.0,
14810,18.0,Estándar,742.9,Argentina,Crimen,2024-08-12,0.0,691.0
14811,24.0,Básico,660.5,México,Comedia,2023-08-29,0.0,1040.0
14812,20.0,Básico,278.4,México,Drama,2019-11-24,0.0,2414.0
14813,32.0,Estándar,926.9,Brasil,Drama,2019-05-20,0.0,2602.0
14814,39.0,Básico,492.0,Uruguay,Drama,2022-10-02,1.0,1371.0
14815,31.0,Básico,710.8,Perú,Desconocido,2025-12-22,0.0,194.0
14816,36.0,Básico,301.7,Brasil,Crimen,2025-04-18,0.0,442.0
14817,49.0,Básico,850.0,Uruguay,Documental,2018-06-03,0.0,2953.0
14818,25.0,Estándar,684.9,Argentina,Documental,2022-03-17,1.0,1570.0
14819,31.0,Básico,620.9,Chile,Documental,2025-03-07,0.0,484.0
14820,48.0,Estándar,1193.5,Chile,Thriller,2020-11-13,2.0,2059.0
14821,29.0,Estándar,771.2,Perú,Romance,2023-12-31,1.0,916.0
14822,44.0,Premium,999.8,Brasil,Thriller,2024-12-27,0.0,554.0
14823,24.0,Estándar,1087.9,Brasil,Acción,2018-07-19,1.0,2907.0
14824,30.0,Básico,911.4,Perú,Comedia,2024-08-29,3.0,674.0
14825,31.0,Básico,285.9,México,Romance,,2.0,
14826,19.0,Básico,0.0,Argentina,Comedia,2025-06-04,1.0,395.0
14827,14.0,Premium,1090.5,Perú,Romance,2019-03-19,2.0,2664.0
14828,30.0,Básico,194.2,Chile,Thriller,2025-05-01,1.0,429.0
14829,35.0,Básico,325.9,Perú,Comedia,2018-03-22,1.0,3026.0
14830,38.0,Básico,394.1,Argentina,Drama,2018-07-17,1.0,2909.0
14831,40.0,Básico,460.5,Argentina,Acción,2025-09-26,1.0,281.0
14832,24.0,Básico,419.5,Uruguay,Drama,2019-04-20,1.0,2632.0
14833,40.0,Estándar,626.8,México,Romance,2022-09-04,0.0,1399.0
14834,45.0,Premium,1150.7,Perú,Acción,2022-12-25,1.0,1287.0
14835,22.0,Básico,419.0,México,Comedia,2022-04-07,1.0,1549.0
14836,18.0,Estándar,1103.5,Uruguay,Crimen,2019-05-22,1.0,2600.0
14837,30.0,Premium,953.7,Uruguay,Acción,2024-02-20,1.0,865.0
14838,33.0,Estándar,878.2,Argentina,Comedia,2020-11-01,1.0,2071.0
14839,33.0,Básico,747.5,Chile,Acción,,3.0,
14840,33.0,Básico,670.1,Chile,Romance,2025-11-14,1.0,232.0
14841,22.0,Estándar,886.3,Perú,Acción,2019-09-20,0.0,2479.0
14842,28.0,Básico,743.2,México,Acción,2020-04-21,2.0,2265.0
14843,37.0,Premium,1774.3,Brasil,Crimen,2025-10-18,0.0,259.0
14844,26.0,Premium,1443.8,Argentina,Thriller,2025-09-09,0.0,298.0
14845,26.0,Básico,546.9,México,Drama,2025-01-25,0.0,525.0
14846,13.0,Básico,384.2,Perú,Thriller,2018-02-08,2.0,3068.0
14847,33.0,Premium,786.9,Argentina,Documental,,1.0,
14848,31.0,Básico,754.7,Argentina,Thriller,2022-09-20,1.0,1383.0
14849,34.0,Básico,1070.0,Argentina,Crimen,2025-06-03,2.0,396.0
14850,44.0,Estándar,327.3,Brasil,Acción,2019-02-18,1.0,2693.0
14851,48.0,Básico,195.4,México,Crimen,,3.0,
14852,41.0,Básico,1053.6,Colombia,Comedia,2023-11-02,0.0,975.0
14853,41.0,Estándar,429.6,Colombia,Romance,2021-01-10,0.0,2001.0
14854,33.0,Básico,989.7,Brasil,Crimen,2024-12-25,0.0,556.0
14855,28.0,Premium,1107.0,Perú,Drama,2024-10-16,0.0,626.0
14856,46.0,Básico,465.7,Brasil,Desconocido,2025-11-10,1.0,236.0
14857,28.0,Básico,1255.2,Brasil,Acción,2019-07-16,0.0,2545.0
14858,62.0,Estándar,503.7,Uruguay,Drama,2022-09-12,3.0,1391.0
14859,25.0,Estándar,518.4,Uruguay,Crimen,2019-03-06,1.0,2677.0
14860,41.0,Premium,1127.0,Chile,Crimen,2023-09-27,1.0,1011.0
14861,33.0,Estándar,480.8,México,Crimen,2024-12-05,0.0,576.0
14862,37.0,Básico,322.0,Argentina,Romance,2019-04-28,1.0,2624.0
14863,29.0,Básico,0.0,Brasil,Documental,2021-03-03,0.0,1949.0
14864,28.0,Estándar,646.4,México,Acción,2019-04-12,0.0,2640.0
